"BehaviorSpace results (NetLogo 6.0.4)"
"behaviour-field7.nlogo"
"Sensitivity-nc"
"07/18/2019 12:23:07:505 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","rebound","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"100","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.36765083743971416","0.6362233544507357","0.1869397195437111","0.18629654905511708","104","196"
"101","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.41034574884244746","0.5712079431014414","0.21386004219670574","0.2179165522723648","118","182"
"102","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.41858723745213483","0.585860812873112","0.2319894751352139","0.23112750447699046","133","167"
"103","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3261767008627719","0.676617314871562","0.16881337260103985","0.17739958898012886","93","207"
"104","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6088434836607942","0.3995935005643718","0.1988477440485646","0.20513965223357603","188","112"
"105","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6645976245668653","0.350012578136473","0.17671593474521544","0.17293623137613712","191","109"
"107","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5239439536635154","0.46476911960203704","0.23801599768454407","0.2414698212707747","163","137"
"106","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5016136079108716","0.5015183469609407","0.2063684413156063","0.20579898037313604","151","149"
"108","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.394231589410026","0.6057328502036549","0.2098780315061919","0.2145883849276431","126","174"
"109","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5345139370864803","0.48101136503342606","0.2007396787933466","0.20301624277253427","159","141"
"110","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3427353814728313","0.675003911857108","0.18455392127999218","0.16764880044727348","100","200"
"111","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6730342153552579","0.3427400639605744","0.14929317204702522","0.16742955849345972","210","90"
"112","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7056994786205824","0.27924062484546436","0.13316318530690302","0.12039664708766448","216","84"
"113","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4754669720846594","0.549253331220301","0.1990477956574476","0.1988720089792049","149","151"
"114","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.48996846579877446","0.5262254935500624","0.22376358741623747","0.23037964235564914","147","153"
"115","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.46144338336986823","0.5380466373345523","0.2289657855828986","0.22317644425283115","144","156"
"116","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.41524799543418484","0.5914760844012252","0.19298442528276993","0.19547103822164336","118","182"
"117","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.46806467957938236","0.5379244585151675","0.2169373277524013","0.20925113775983917","151","149"
"118","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.32482947461134465","0.6823485919062484","0.1606488420629552","0.16073598121423993","86","214"
"119","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4610789614130076","0.5426099719696473","0.2404964420012716","0.2438459706471217","122","178"
"121","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2953840329683968","0.702476542416659","0.13491973620209663","0.13542490885330774","79","221"
