"BehaviorSpace results (NetLogo 6.0.4)"
"affordance-landscape.nlogo"
"Stylized batch"
"07/30/2019 17:17:54:818 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"2074","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.7998575925913164","0.1998430402989844","0.050517990372897024","0.050006238132571004","269","31"
"2075","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.7924728291775884","0.20316700233400206","0.0470992142050295","0.05214191841673509","265","35"
"2076","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8008995187556198","0.19598772362194414","0.04974187753231092","0.053803478936618826","275","25"
"2077","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8026804425967863","0.19725852923258114","0.05354959585084958","0.05247658157801875","281","19"
"2078","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8013167229223502","0.1981164853838848","0.04758396500929826","0.04837003636849019","276","24"
"2079","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.804346854657501","0.20142191934967965","0.051441074420004305","0.050521876625305905","275","25"
"2081","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8048077033683545","0.20785876775500303","0.04953083938098417","0.04862072382484535","273","27"
"2080","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8002898735224314","0.19797006070879986","0.04826865850485046","0.053385349407878285","276","24"
"2082","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.7997100738130892","0.20346764902634423","0.04850237270193602","0.05386760078058074","271","29"
"2083","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.7993519424625585","0.20007670291287308","0.04807690243384357","0.05225954538551514","274","26"
"2084","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8022915993041235","0.19869329744112801","0.05029766993057521","0.04978048396380482","267","33"
"2085","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.7966471478519916","0.19786067240415148","0.051762947781218704","0.04594202557376794","275","25"
"2087","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.7977079675466373","0.20213065647967687","0.05234670614604965","0.05067190551450322","273","27"
"2086","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8007187813439814","0.2009763337757463","0.04974601194860019","0.05057732315721468","271","29"
"2088","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.7983882864063183","0.2032929791255119","0.04935126803439344","0.04782128506721698","268","32"
"2089","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8015102101519259","0.19946983750996924","0.04712687896783802","0.05228717049504439","276","24"
"2092","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.7966758665677643","0.19613045313084312","0.0486661912579502","0.05350765691677631","269","31"
"2090","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8016440634135702","0.19616756118689016","0.054505947309486914","0.04884239207326778","273","27"
"2091","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8030625633432715","0.20018394495119052","0.051157954919853456","0.05390114281609827","268","32"
"2093","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8011911320021644","0.20550498678645654","0.04590499444616145","0.05070626563373345","271","29"
"2094","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8010809030727419","0.19726274158461288","0.050316502230185176","0.05196581102201413","270","30"
"2095","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8038419201603514","0.20172502934042003","0.05059354243804561","0.05025023654877168","265","35"
"2096","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.7963297304635649","0.19464712576329743","0.04735477442937496","0.053589735380165364","269","31"
"2098","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8007992110017739","0.19947825039480435","0.050959642330032515","0.048930825618660516","258","42"
"2097","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.7952656447140527","0.1985630520277548","0.051392760015627204","0.04860255964169238","272","28"
"2099","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.7980200114959684","0.20531096268730564","0.049965429061843036","0.04798595505970654","266","34"
"2100","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.69","2000","0.8015268293191684","0.20483072671940772","0.04886914918186002","0.051286523474071914","262","38"
"2102","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7971095087839153","0.20073249324781428","0.04913251467934435","0.05192195733706601","277","23"
"2101","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7989414810801434","0.1988197410684552","0.04569674793187598","0.046093541608881836","269","31"
"2103","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7968220791226611","0.1966445897440062","0.05165282367456423","0.05179267048685963","267","33"
"2104","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7931983206563209","0.20057274256244972","0.04900197550988564","0.04871016154565141","277","23"
"2105","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8001134057777766","0.20035031080033472","0.04623305801822359","0.046246025360375066","270","30"
"2106","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7952773254364006","0.19563109755955183","0.04815008474733785","0.04943017299701826","271","29"
"2107","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8044750601656493","0.20120895172002842","0.05020928043868952","0.05003510817797484","276","24"
"2108","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.799511720182144","0.1946925996196849","0.047518753959585644","0.05135537884195525","279","21"
"2109","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7982669402915803","0.20187517899189047","0.050691836939278416","0.04934831717238913","265","35"
"2113","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7997338819169937","0.2018742127305679","0.04471767385164546","0.051319197340034435","276","24"
"2110","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8051301201001718","0.19980989973023242","0.05140664601511684","0.04781597406501205","271","29"
"2111","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8017576527594894","0.19192689550309555","0.049803087393187076","0.04853815806259405","278","22"
"2112","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7976640470189089","0.20582669019670594","0.04847262080219213","0.05114174951001864","269","31"
"2114","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8010145904961431","0.19761160601510924","0.04834834488527726","0.05006937623044532","265","35"
"2115","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7998428093783232","0.20104427610320538","0.05259945291917234","0.04780553504105719","272","28"
"2116","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8017787248151683","0.19904069733420765","0.04810631859715081","0.04685235100844206","266","34"
"2117","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7985154398939104","0.19840246711389675","0.052799073888445014","0.050679330166540304","263","37"
"2118","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7983158997213948","0.20097685227312564","0.04773998251465521","0.049220934575223425","280","20"
"2119","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8006290109840041","0.19859013901454062","0.05082514915532083","0.048579378300499125","272","28"
"2122","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8039295614244283","0.2034793117511451","0.05048589373031564","0.04944833836807486","277","23"
"2121","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8005959927873783","0.2009153938594676","0.051411363581708704","0.049153473114240225","271","29"
"2120","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7964400753924339","0.1980676188382909","0.050063401489149735","0.051435078258941516","276","24"
"2123","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.794972587578135","0.20028188856558746","0.0518381117361832","0.05023655608456031","264","36"
"2124","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8026385593385059","0.2029412211469276","0.049590804208191654","0.049998995527333126","271","29"
"2125","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8046018115418047","0.1959390885725938","0.05164340906086606","0.04764996449117937","273","27"
"2126","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7994279503670758","0.20549569577437835","0.05219890231565363","0.04863792747846984","269","31"
"2127","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7983160248935913","0.19904941429964665","0.04596013798328698","0.04776572035034344","283","17"
"2128","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8026642122048274","0.20413244257675503","0.05078149788869113","0.05112400093280692","268","32"
"2130","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.8012773302165115","0.1972035687790957","0.04612236114756437","0.04900077492826199","271","29"
"2129","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.7","2000","0.7989047958230561","0.19807424263716322","0.05051744340665458","0.05220021433244854","273","27"
"2132","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.8019345314767142","0.20166022016489699","0.05208925173185282","0.04936516409680998","274","26"
"2131","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.7968300348633771","0.20342779250118603","0.05352281026154364","0.046666354832877004","274","26"
"2133","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.7987405163485214","0.2002379417440626","0.04689435765065621","0.05028348627844357","272","28"
"2134","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.8039645831420876","0.19906913928182854","0.050531880556728234","0.05087652767737911","276","24"
"2137","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.8090235195958221","0.19846062628944416","0.05531719186796331","0.04937317008418484","264","36"
"2135","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.8001355341669921","0.19491897819989684","0.05037736906378492","0.047308261007285184","267","33"
"2136","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.8040639657120536","0.2003231117251709","0.05068443425750933","0.05137216914522012","263","37"
"2138","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.8013753402806341","0.20590753341832324","0.049754837804610506","0.05180457459935891","272","28"
"2139","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.7991823606686492","0.19870767626885397","0.04902834331113517","0.04677411721566314","277","23"
"2140","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.7957608117576709","0.19904081615400648","0.054556207280650845","0.05060762497404808","272","28"
"2143","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.7986818545532602","0.1918475646893373","0.048937989344957654","0.0492589787907593","275","25"
"2141","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.7996636655692027","0.20219517107064686","0.052366173643572704","0.04782931869599638","274","26"
"2142","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.71","2000","0.8044190230553797","0.20326714016452613","0.05409461846337029","0.04891645460443302","274","26"
