"BehaviorSpace results (NetLogo 6.0.4)"
"affordance-landscape.nlogo"
"Copenhagen timeseries batch"
"07/31/2019 13:52:15:321 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","networks","initial-pro","construct-non","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","rseed","asocial-learning","mu","number-of-agents","construct-pro","pro-amount","[step]","pro-behavior","non-behavior","mean [pro-env] of turtles","mean [non-env] of turtles"
"1541","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","237","63","0.49296915240545464","0.36759542350400537"
"1542","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","291","9","0.7636486252848251","0.20234670220279197"
"1544","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","279","21","0.8027484211082805","0.2530112882335005"
"1543","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","262","38","0.7616841277122882","0.2735511833409202"
"1547","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","270","30","0.8006588480458108","0.28107368015321504"
"1546","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","266","34","0.8009822578927345","0.2936825542251598"
"1545","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","117","183","0.21640078976108826","0.7367243235874733"
"1548","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","104","196","0.19807200484181522","0.7898412585457667"
"1549","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","289","11","0.8023130192525577","0.2226873699774214"
"1550","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","114","186","0.1967388549132898","0.7556530916353982"
"1551","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","264","36","0.8004862935399261","0.30815598053794613"
"1553","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","281","19","0.8031071236463094","0.20731117946149258"
"1555","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","282","18","0.8005468528226142","0.20834951182709996"
"1554","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","123","177","0.1996609340960366","0.7090108410011221"
"1552","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","129","171","0.2924237128240927","0.8040430939197346"
"1556","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","279","21","0.7973978856229754","0.20218997889650467"
"1557","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","177","123","0.22551107089762543","0.3279096020539632"
"1558","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","149","151","0.24523547025615056","0.48912751755962425"
"1560","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","200","100","0.5901859153728138","0.6491825264414938"
"1559","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.1","0.4","17885","123","177","0.20076320891410057","0.760509592591034"
"1561","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","273","27","0.7039578702917746","0.24847396858454038"
"1562","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","147","153","0.2981100527339973","0.69450840460074"
"1563","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","214","86","0.47971558478569665","0.4173038202608179"
"1564","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","284","16","0.7929462903336578","0.2000766338975234"
"1565","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","276","24","0.8028608107997552","0.284669400819183"
"1566","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","275","25","0.7966046369932832","0.20184395609478276"
"1569","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","279","21","0.7573223870822848","0.20682679218706057"
"1568","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","167","133","0.28846771447501757","0.5628615159444709"
"1567","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","269","31","0.7689692612325978","0.2479978111676339"
"1570","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","287","13","0.7965494816735984","0.2019707761703977"
"1571","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","227","73","0.5322414521760319","0.33661660670487487"
"1573","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","139","161","0.2795136701961599","0.8035374727604468"
"1572","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","275","25","0.6949363658728896","0.24962260545307094"
"1574","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","261","39","0.7340438468046115","0.2640821371094515"
"1575","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","152","148","0.37037313769331204","0.7633550549101675"
"1577","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","144","156","0.2927487526526823","0.8019169883667099"
"1579","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","281","19","0.7980219251360161","0.20781197203020446"
"1576","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","264","36","0.7592773510569402","0.302769341513268"
"1578","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","265","35","0.7976189147274899","0.1480990156794409"
"1582","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","278","22","0.7962185154821039","0.255737078650315"
"1580","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","126","174","0.2430790649266948","0.7839210699999941"
"1583","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","233","67","0.7974855702615066","0.45287104094918057"
"1581","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","281","19","0.8028782464376302","0.22268675345747616"
"1584","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","176","124","0.3593098749105137","0.5454786239914"
"1585","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","284","16","0.7178353568607861","0.19749250487433515"
"1589","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","135","165","0.31825269915019605","0.7195681150766275"
"1588","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","267","33","0.7495695161721391","0.27848436518195124"
"1587","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","274","26","0.7984513643047183","0.1923154338882775"
"1586","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","249","51","0.5618811888917734","0.2279646629166832"
"1590","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.2","0.4","17885","275","25","0.8040982777394889","0.2008590873413886"
"1591","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","112","188","0.2143999079699537","0.7553367423430587"
"1594","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","287","13","0.8013423963333102","0.20139073730116713"
"1592","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","275","25","0.7516514077531216","0.2087742476260637"
"1593","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","265","35","0.7926009883714864","0.32892750420855826"
"1596","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","199","101","0.48250194004791924","0.5243158109697729"
"1597","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","276","24","0.8008705534904889","0.197301432447557"
"1598","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","272","28","0.7831462673609573","0.16400910559956225"
"1595","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","264","36","0.7203745821989626","0.2086580083772768"
"1599","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","99","201","0.20155211554868627","0.8038352298848687"
"1600","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","104","196","0.19853698462941577","0.7806613522566819"
"1602","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","142","158","0.3006580274724722","0.715570340028804"
"1601","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","238","62","0.663023371465911","0.4525256630435902"
"1603","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","136","164","0.2802195210420019","0.7319609553403639"
"1604","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","287","13","0.7997852345216807","0.1987045566034724"
"1605","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","281","19","0.7991048194611647","0.24962117240359627"
"1609","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","211","89","0.5714232137376546","0.6617146108244005"
"1607","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","106","194","0.19509832684263717","0.795652578110285"
"1606","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","259","41","0.7821391837667878","0.2946401139838979"
"1608","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","222","78","0.6818001920825603","0.5294688823755723"
"1611","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","268","32","0.7235926454742685","0.2710462334876533"
"1612","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","282","18","0.8020465944919013","0.24954056461154062"
"1613","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","102","198","0.20096864922229787","0.7327355279456605"
"1610","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","277","23","0.7666975837524882","0.19688673292227957"
"1614","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","275","25","0.8020801550568355","0.22043177219110954"
"1615","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","280","20","0.8008687679329429","0.1924257218162002"
"1616","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","152","148","0.33836733231316607","0.7964864538966342"
"1617","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","262","38","0.8018071082981346","0.24156757214430555"
"1618","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","272","28","0.7574346302332196","0.21824310996386032"
"1619","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","272","28","0.7615978193760391","0.22147051686700925"
"1621","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","205","95","0.5646811119752823","0.6279479895605317"
"1620","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.3","0.4","17885","271","29","0.8071861608122773","0.21771608228987602"
"1622","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","147","153","0.34467204717034594","0.7992024333818666"
"1623","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","263","37","0.7350908038345206","0.2707617296921106"
"1624","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","273","27","0.8004714846258661","0.19565724326894332"
"1630","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","277","23","0.795058688513033","0.27654997031348716"
"1626","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","267","33","0.7868717059734567","0.20022836386572349"
"1627","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","211","89","0.4851375210938021","0.5559551822767613"
"1628","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","286","14","0.8016186425375108","0.2216562153327745"
"1625","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","277","23","0.7860275665832127","0.20147587319724616"
"1629","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","276","24","0.7975991292807462","0.2194422234852106"
"1631","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","278","22","0.7421594877332331","0.269786294550727"
"1634","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","284","16","0.7675419443868701","0.1971572880041617"
"1632","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","278","22","0.7944076804061304","0.19660999770177043"
"1633","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","121","179","0.19922126939324925","0.7171461069093998"
"1637","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","270","30","0.7302876385932708","0.2507953497778602"
"1635","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","122","178","0.1986057819582737","0.7901760201453155"
"1636","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","122","178","0.1979481420057846","0.7717761391893292"
"1640","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","6.4","0.4","17885","276","24","0.8058430799724792","0.23026220209330434"
